start_key,end_key,statementId,statementDate,recordId,recordType,recordStatus,declarationSubject,publicationDate,bodsVersion,publisherName,publisherUrl,publicationLicense,isComponent,sourceTypes,sourceUrl,interestIndex,bodsInterestType,family,directOrIndirect,beneficialOwnershipOrControl,startDate,details,detailsCategory,detailsValue,shareMinimum,shareMaximum,endDate
GB-COH-00263889,GB-COH-03947697,499ffc66-d2b9-aea9-f625-cc3af5124671,2016-04-06,GB-COH-REL-03947697-WnWsGMrg-v4NipnSRExxtAflG1g,relationship,closed,GB-COH-03947697,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,2020-12-31
GB-COH-00102498,GB-COH-14829647,9b57a404-8709-2ad6-cd8d-30327dc659bd,2023-04-26,GB-COH-REL-14829647-PTo9xMSuAvJzlrO79izRUuySD8o,relationship,new,GB-COH-14829647,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2023-04-26,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00102498,GB-COH-14829647,9b57a404-8709-2ad6-cd8d-30327dc659bd,2023-04-26,GB-COH-REL-14829647-PTo9xMSuAvJzlrO79izRUuySD8o,relationship,new,GB-COH-14829647,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2023-04-26,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00542515,GB-COH-03189276,68fd8d0a-3915-fae9-d653-34f1432fbe75,2016-04-06,GB-COH-REL-03189276-jLv_PWSJCQU4Ta-0gSe1bfrpUMg,relationship,closed,GB-COH-03189276,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,Relationship Type: ['right-to-appoint-and-remove-directors'],Relationship Type,['right-to-appoint-and-remove-directors'],,,2022-11-30
GB-COH-01744961,GB-COH-03189276,6b9c8f35-b8e6-27dc-9d2f-af94c34094e8,2016-06-28,GB-COH-REL-03189276-YO9KG_aJvFns4DjhXqMc5XUwK1M,relationship,closed,GB-COH-03189276,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,appointmentOfBoard,CONTROLS,unknown,false,2016-06-28,Relationship Type: ['right-to-appoint-and-remove-directors'],Relationship Type,['right-to-appoint-and-remove-directors'],,,2022-11-30
GB-COH-00140141,GB-COH-03189276,d47abd0c-49f4-34c4-d38c-24c6bd93fc7b,2016-04-06,GB-COH-REL-03189276-UkvEcKUZBJ3f31Ec1WkcpFJEU2U,relationship,closed,GB-COH-03189276,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,Relationship Type: ['right-to-appoint-and-remove-directors'],Relationship Type,['right-to-appoint-and-remove-directors'],,,2022-11-30
GB-COH-00026538,GB-COH-03189276,75439b4d-9989-3daa-e4f2-eec4bf1945c4,2016-04-06,GB-COH-REL-03189276-0uuTI8ffCLISprwttg8NRaKJ5Us,relationship,closed,GB-COH-03189276,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,Relationship Type: ['right-to-appoint-and-remove-directors'],Relationship Type,['right-to-appoint-and-remove-directors'],,,2022-11-30
GB-COH-00553535,GB-COH-03189276,5063cb23-f610-b9da-280e-92d1db3f4394,2016-04-06,GB-COH-REL-03189276-bZ7Kw5gekqsCEWJM21cUcjC-aJY,relationship,closed,GB-COH-03189276,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,Relationship Type: ['right-to-appoint-and-remove-directors'],Relationship Type,['right-to-appoint-and-remove-directors'],,,2022-11-30
GB-COH-05998019,GB-COH-09494479,d4421c17-0cf4-b0e9-bb1c-ad988ed2f938,2018-01-31,GB-COH-REL-09494479-nfhMxpHARX9LvHA2pNmvszmq1es,relationship,closed,GB-COH-09494479,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2018-01-31,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",25.0,50.0,2024-04-08
GB-COH-00542515,GB-COH-00304682,f82d58a0-c496-8443-8d71-7331827805b1,2016-04-06,GB-COH-REL-00304682-bemVgILS7yMKokP2B4isvFR-t70,relationship,closed,GB-COH-00304682,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,2020-12-31
GB-COH-00542515,GB-COH-00304682,f82d58a0-c496-8443-8d71-7331827805b1,2016-04-06,GB-COH-REL-00304682-bemVgILS7yMKokP2B4isvFR-t70,relationship,closed,GB-COH-00304682,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,2020-12-31
GB-COH-14829647,GB-COH-14846404,32899788-719f-74fa-d08a-b0861045e966,2023-05-04,GB-COH-REL-14846404-H0UwkzB_U1EyX3LbLVRA1bugSPU,relationship,new,GB-COH-14846404,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2023-05-04,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-14829647,GB-COH-14846404,32899788-719f-74fa-d08a-b0861045e966,2023-05-04,GB-COH-REL-14846404-H0UwkzB_U1EyX3LbLVRA1bugSPU,relationship,new,GB-COH-14846404,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2023-05-04,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-14846404,GB-COH-14860376,6723ecdf-16bb-e116-66d6-c3f2bdedc825,2023-05-10,GB-COH-REL-14860376-W0YWeaffY-Vx7bamqJLnaCBtnjw,relationship,new,GB-COH-14860376,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2023-05-10,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-14846404,GB-COH-14860376,6723ecdf-16bb-e116-66d6-c3f2bdedc825,2023-05-10,GB-COH-REL-14860376-W0YWeaffY-Vx7bamqJLnaCBtnjw,relationship,new,GB-COH-14860376,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2023-05-10,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00446915,GB-COH-00211858,79ea708f-73fa-aa00-27ec-0e7b37a9de5b,2016-04-06,GB-COH-REL-00211858-idV9IfAyxCiiYcFBCU4Q7cvOQiA,relationship,new,GB-COH-00211858,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00446915,GB-COH-00211858,79ea708f-73fa-aa00-27ec-0e7b37a9de5b,2016-04-06,GB-COH-REL-00211858-idV9IfAyxCiiYcFBCU4Q7cvOQiA,relationship,new,GB-COH-00211858,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00542515,GB-COH-01858781,d5765234-a42a-7aff-4b0d-03aec967627b,2016-04-06,GB-COH-REL-01858781-SuGktxtuAMiFBlNkE0ZneOcaVU4,relationship,new,GB-COH-01858781,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00542515,GB-COH-01858781,d5765234-a42a-7aff-4b0d-03aec967627b,2016-04-06,GB-COH-REL-01858781-SuGktxtuAMiFBlNkE0ZneOcaVU4,relationship,new,GB-COH-01858781,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00304682,GB-COH-02316280,4c1e5b02-f42d-fdee-ac60-bb40f27f97d2,2020-11-13,GB-COH-REL-02316280-AAHH81dZHmhmdyT1dw-tT4R35qY,relationship,new,GB-COH-02316280,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2020-11-13,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00304682,GB-COH-02316280,4c1e5b02-f42d-fdee-ac60-bb40f27f97d2,2020-11-13,GB-COH-REL-02316280-AAHH81dZHmhmdyT1dw-tT4R35qY,relationship,new,GB-COH-02316280,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2020-11-13,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00542515,GB-COH-12097961,ee7f8152-d1d3-3687-46cc-8c725d716055,2019-07-11,GB-COH-REL-12097961-1UjH3pPxgf5vFP5WPyX1T8wWuSI,relationship,new,GB-COH-12097961,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2019-07-11,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00542515,GB-COH-12097961,ee7f8152-d1d3-3687-46cc-8c725d716055,2019-07-11,GB-COH-REL-12097961-1UjH3pPxgf5vFP5WPyX1T8wWuSI,relationship,new,GB-COH-12097961,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2019-07-11,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00263889,GB-COH-13448827,6a207efb-f26b-b532-7cf4-6b6a8b191caf,2021-06-10,GB-COH-REL-13448827-V2nFrJf8rFGJp_Ledyuk0MtwZhY,relationship,new,GB-COH-13448827,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2021-06-10,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00263889,GB-COH-13448827,6a207efb-f26b-b532-7cf4-6b6a8b191caf,2021-06-10,GB-COH-REL-13448827-V2nFrJf8rFGJp_Ledyuk0MtwZhY,relationship,new,GB-COH-13448827,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2021-06-10,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00542515,GB-COH-00432981,4288ba0d-0786-7d52-af59-99b4708ca1ac,2016-04-06,GB-COH-REL-00432981-eFsWatt4q2AGbdxfyLpQDMuQ5gg,relationship,closed,GB-COH-00432981,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,2020-12-16
GB-COH-00542515,GB-COH-00432981,4288ba0d-0786-7d52-af59-99b4708ca1ac,2016-04-06,GB-COH-REL-00432981-eFsWatt4q2AGbdxfyLpQDMuQ5gg,relationship,closed,GB-COH-00432981,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,2020-12-16
GB-COH-00263889,GB-COH-12536263,4ac9a66e-58e7-5fad-b169-edb81f66a96f,2020-03-26,GB-COH-REL-12536263-NrrzuvcRzztG3Yf573zdmo_LpK4,relationship,new,GB-COH-12536263,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2020-03-26,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00263889,GB-COH-12536263,4ac9a66e-58e7-5fad-b169-edb81f66a96f,2020-03-26,GB-COH-REL-12536263-NrrzuvcRzztG3Yf573zdmo_LpK4,relationship,new,GB-COH-12536263,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2020-03-26,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00102498,GB-COH-00455852,b253a2e1-b3bf-379e-ed71-f94b25e3b143,2016-04-06,GB-COH-REL-00455852-FJUuX7oSoPq5sF7IuKZJ38Lm1Mk,relationship,new,GB-COH-00455852,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00102498,GB-COH-00455852,b253a2e1-b3bf-379e-ed71-f94b25e3b143,2016-04-06,GB-COH-REL-00455852-FJUuX7oSoPq5sF7IuKZJ38Lm1Mk,relationship,new,GB-COH-00455852,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00542515,GB-COH-00190435,f25295e3-fb00-9551-70f4-c22daa0c8d50,2016-04-06,GB-COH-REL-00190435-P8gZHgOoaBJNXFy5GvicfUPSnAE,relationship,new,GB-COH-00190435,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00542515,GB-COH-00190435,f25295e3-fb00-9551-70f4-c22daa0c8d50,2016-04-06,GB-COH-REL-00190435-P8gZHgOoaBJNXFy5GvicfUPSnAE,relationship,new,GB-COH-00190435,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00102498,GB-COH-00699446,d4f5668a-7e43-7b2e-c743-91c84c70d143,2016-04-06,GB-COH-REL-00699446-HzpVA7qXH23hChfMBq4Zw1ovse0,relationship,new,GB-COH-00699446,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00102498,GB-COH-00699446,d4f5668a-7e43-7b2e-c743-91c84c70d143,2016-04-06,GB-COH-REL-00699446-HzpVA7qXH23hChfMBq4Zw1ovse0,relationship,new,GB-COH-00699446,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00263889,GB-COH-04622996,e5fe6807-30dd-15fe-a65b-7b924b5f21ab,2016-04-06,GB-COH-REL-04622996-3y5bhHCbS-Hi84LQQ31n-jjlz-U,relationship,new,GB-COH-04622996,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00263889,GB-COH-04622996,e5fe6807-30dd-15fe-a65b-7b924b5f21ab,2016-04-06,GB-COH-REL-04622996-3y5bhHCbS-Hi84LQQ31n-jjlz-U,relationship,new,GB-COH-04622996,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-05998019,GB-COH-13497263,4c6eb89b-f174-601d-e592-6927b8d43b38,2021-07-06,GB-COH-REL-13497263-Tudhb6Nv6l42zYIkmMvyMB0LDL8,relationship,new,GB-COH-13497263,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2021-07-06,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent', 'right-to-appoint-and-remove-directors']",25.0,50.0,
GB-COH-05998019,GB-COH-13497263,4c6eb89b-f174-601d-e592-6927b8d43b38,2021-07-06,GB-COH-REL-13497263-Tudhb6Nv6l42zYIkmMvyMB0LDL8,relationship,new,GB-COH-13497263,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2021-07-06,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent', 'right-to-appoint-and-remove-directors']",,,
