start_key,end_key,statementId,statementDate,recordId,recordType,recordStatus,declarationSubject,publicationDate,bodsVersion,publisherName,publisherUrl,publicationLicense,isComponent,sourceTypes,sourceUrl,interestIndex,bodsInterestType,family,directOrIndirect,beneficialOwnershipOrControl,shareMinimum,shareMaximum,startDate,endDate,details,detailsCategory,detailsValue
GB-COH-00446915,GB-COH-00260320,6d784dfb-6e8e-e789-12f4-18fc50c0c12d,2016-04-06,GB-COH-REL-00260320-tVLf6Lp97N57afjkazWgUlZmebs,relationship,new,GB-COH-00260320,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,25.0,50.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-25-to-50-percent-as-firm', 'voting-rights-25-to-50-percent-as-firm', 'significant-influence-or-control-as-firm']",Relationship Type,"['ownership-of-shares-25-to-50-percent-as-firm', 'voting-rights-25-to-50-percent-as-firm', 'significant-influence-or-control-as-firm']"
GB-COH-00230748,GB-COH-00759094,883b46ee-5f0c-0961-1d94-2f79c8665ec3,2016-04-06,GB-COH-REL-00759094-HkrgKcaQkOQa-AK8bzmgYwvp5DQ,relationship,new,GB-COH-00759094,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-12349056,GB-COH-00590743,0be86ec0-b9a7-9f3e-fb05-718dcd0d3f3f,2020-10-29,GB-COH-REL-00590743-GoVIVbc1EPFW8_mCPlzK_ryrtfE,relationship,new,GB-COH-00590743,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2020-10-29,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00102498,GB-COH-01150608,92e1cdca-915a-0608-3807-314300a7f4c7,2016-04-06,GB-COH-REL-01150608-9Y-gp_vd9_q8W_mbdBSZ7-_n5Cc,relationship,new,GB-COH-01150608,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-05998019,GB-COH-14789320,5c26e6f1-2ed3-4a27-10de-5b5e235eb57c,2023-04-10,GB-COH-REL-14789320-2BtGRK8H3B0hdqSl9gjNBwne3Z4,relationship,new,GB-COH-14789320,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2023-04-10,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00102498,GB-COH-02239062,b6f48b12-06b0-6783-ec59-e77a88d73bd1,2016-04-06,GB-COH-REL-02239062-vjorGKLecGpdARAVgqurucPsA3k,relationship,closed,GB-COH-02239062,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,2017-10-24,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00446915,GB-COH-01732696,4c63b41d-1ff4-6ff5-3233-5319e4647f2f,2016-04-06,GB-COH-REL-01732696-f4whCOWHkssohVDeXVTorW3TuaU,relationship,new,GB-COH-01732696,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,25.0,50.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']"
GB-COH-00542515,GB-COH-01290444,5c5c90ce-4df9-8fa5-132e-12961de9f41d,2016-04-06,GB-COH-REL-01290444-q4YPyWeDR8hjgGhrx5zaGNS_Ubk,relationship,new,GB-COH-01290444,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00102498,GB-COH-00593645,1c95e7b3-0266-cd66-0205-9c48e99371d9,2016-04-06,GB-COH-REL-00593645-uh4RZzKJXFu_E62doYEbdEISW64,relationship,new,GB-COH-00593645,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00446915,GB-COH-12735096,2d7f647d-404b-772a-c864-6ef799f7915d,2020-07-10,GB-COH-REL-12735096-Ey9Y8QlTW7_T09BZYRrflq6vk5c,relationship,new,GB-COH-12735096,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2020-07-10,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-05998019,GB-COH-15604635,4bf9ed00-6cf1-8c94-ac21-0ebc64326203,2024-04-08,GB-COH-REL-15604635-CnKOkcl7viIMo-8iyq0-pPxzbRc,relationship,new,GB-COH-15604635,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2024-04-08,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00230748,GB-COH-00321630,ea6cf2cd-3a96-4b73-d802-7a896f9c56a8,2016-04-06,GB-COH-REL-00321630-YKlqXwsXbbpLobKuHym5BEScJYo,relationship,new,GB-COH-00321630,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00102498,GB-COH-SC005098,83632768-6e05-d339-28fa-aab972159770,2016-04-06,GB-COH-REL-SC005098-taaQxAdCpi5rCbbdEm5sbvu7S74,relationship,new,GB-COH-SC005098,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-01030652,GB-COH-00240425,85cbe531-5877-c6fe-6ebc-2656f3f273ae,2016-04-06,GB-COH-REL-00240425-hvazKdGCimgMG0vEwUGR-S6mcWs,relationship,new,GB-COH-00240425,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-14829647,GB-COH-14846392,cb13ed59-9b70-8943-f46f-3ebc05d2ca54,2023-05-04,GB-COH-REL-14846392--DpsjyWeyHITdtzZp-LB274uPIc,relationship,new,GB-COH-14846392,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2023-05-04,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-01553681,GB-COH-10129878,0353fa6e-e8cd-05f5-f23a-0534b612b8a4,2021-11-01,GB-COH-REL-10129878-soSshrHs8N57Gchao_YyfmwU7sU,relationship,closed,GB-COH-10129878,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,25.0,50.0,2021-11-01,2022-10-12,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']"
GB-COH-00102498,GB-COH-04116177,dddc2fb7-ca8a-3687-ac54-b22aa0e1df91,2016-04-06,GB-COH-REL-04116177-ltfASwzzfevQdu90-D0A_XhaK9Q,relationship,closed,GB-COH-04116177,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,2016-12-19,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00102498,GB-COH-00651878,9213e24a-ee9e-9678-1af5-3bcc74a04cab,2016-04-06,GB-COH-REL-00651878-IfchruHnbAN3nCuNVBGv2tVG2mI,relationship,new,GB-COH-00651878,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-05998019,GB-COH-15635784,d25bee66-3d35-b595-768b-5bfe00113b02,2024-11-19,GB-COH-REL-15635784-hSP2GI3CJFa_m0r10Y5Cbjfe0VE,relationship,new,GB-COH-15635784,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2024-11-19,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00542515,GB-COH-01553681,fd1dde13-c5db-761b-920e-ac65f9dfc006,2016-04-06,GB-COH-REL-01553681-l3qeFHHsJo3M_WA623Y6BW2Dvus,relationship,new,GB-COH-01553681,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00102498,GB-COH-01454944,c508b3ba-9d62-ab5e-ca84-d4202d3ff735,2016-04-06,GB-COH-REL-01454944-TyC9HpFUBc1iYckBjr6GzcFB33U,relationship,new,GB-COH-01454944,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00263889,GB-COH-04622959,e8e14738-835a-ec1e-2219-a54d91edee32,2016-04-06,GB-COH-REL-04622959-ejYHf24MLTEhAiix7NGssOVWK_E,relationship,new,GB-COH-04622959,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00304682,GB-COH-10087465,dfc7a9de-4eba-5bd8-0de7-034d0af24f90,2020-11-03,GB-COH-REL-10087465-NEYqvtuMq0nBCJ90XUhBdoVRJ7c,relationship,closed,GB-COH-10087465,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,25.0,50.0,2020-11-03,2022-11-07,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']"
GB-COH-00542515,GB-COH-08298838,64a12723-c8c8-b1e9-5b29-9be06384c8a4,2016-04-06,GB-COH-REL-08298838-7FvJcVD1jbj9FYR5AuqcV9YO_so,relationship,new,GB-COH-08298838,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00542515,GB-COH-01214291,68c4a766-65f9-86c7-64be-aa3ca596d000,2016-04-06,GB-COH-REL-01214291-wGEQUI0e2s4x7FuNvjt-kZIB-Bw,relationship,closed,GB-COH-01214291,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,2020-12-30,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00102498,GB-COH-00554057,1a646a57-1430-4e78-cb60-4db62f67357e,2016-04-06,GB-COH-REL-00554057-8qomer6OX4U6ZdRFu-iORy4Ueik,relationship,closed,GB-COH-00554057,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,2020-12-18,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00542515,GB-COH-00194971,b97c80a9-d2b5-8bf0-de29-6ab07eda1996,2020-11-13,GB-COH-REL-00194971-CRi_b-eUx9ll7kA0X4kE31mTyA0,relationship,new,GB-COH-00194971,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2020-11-13,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00102498,GB-COH-00273831,6478c25c-290b-99d3-9823-4472e6ce1c7e,2016-04-06,GB-COH-REL-00273831-idl02Ny_zoPVn5mHfS-nMpF2F9o,relationship,new,GB-COH-00273831,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00102498,GB-COH-00591214,9df827b3-06d4-b850-dcd8-d581c1611f8f,2016-04-06,GB-COH-REL-00591214-zQ5jz1t1vMsm42tjXC-yjiExqes,relationship,new,GB-COH-00591214,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-13448827,GB-COH-13464292,403d7946-55df-6589-74ac-48059ffbd430,2021-06-18,GB-COH-REL-13464292-dqltSp-X7tQFfSZiR1nWsV0DG_c,relationship,new,GB-COH-13464292,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2021-06-18,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00542515,GB-COH-10867225,2e9c2ca0-1661-0e93-856c-ebfafc76096f,2023-04-28,GB-COH-REL-10867225-fWUZDTo3PaMC2Q3y98mcGsfwVOw,relationship,new,GB-COH-10867225,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2023-04-28,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-05998019,GB-COH-13789822,70d76624-0a34-332a-83cd-b044f9306b56,2021-12-08,GB-COH-REL-13789822-zX0RnWUwESR5V4hX3EJJlVcndnQ,relationship,new,GB-COH-13789822,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,25.0,50.0,2021-12-08,,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']"
GB-COH-00304682,GB-COH-03947697,b8bd92b0-2f5b-6a48-a5a7-0d48879343a2,2020-12-31,GB-COH-REL-03947697-r544N-OO2HuWJVe_cFJGeBa2wIw,relationship,new,GB-COH-03947697,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2020-12-31,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent']"
GB-COH-00263889,GB-COH-01094398,9216ed50-e0ad-48f9-10ab-ec3deadb3b74,2016-04-06,GB-COH-REL-01094398-pyRa3BIMtIdrhznh29E64v7i3m8,relationship,new,GB-COH-01094398,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-01094398,GB-COH-00567280,e7c6c177-d761-6c32-713d-11963dbb9f6a,2016-04-06,GB-COH-REL-00567280-pQNbCL5pcK4WIjSrn8h1tuVcofQ,relationship,new,GB-COH-00567280,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00194971,GB-COH-00325744,b285218b-a278-e2dd-be3d-bcd3c0d09742,2016-04-06,GB-COH-REL-00325744-Ys_YSnuPcE2GfXfb-Ll17-8Wv70,relationship,new,GB-COH-00325744,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-00234106,GB-COH-00654667,6b8cbc69-2aab-1f77-9c24-f2da4923d32b,2016-04-06,GB-COH-REL-00654667-mqOuD3mVdiIKjd9ZCLwdESB390o,relationship,new,GB-COH-00654667,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent-as-firm', 'voting-rights-75-to-100-percent-as-firm', 'right-to-appoint-and-remove-directors-as-firm']",Relationship Type,"['ownership-of-shares-75-to-100-percent-as-firm', 'voting-rights-75-to-100-percent-as-firm', 'right-to-appoint-and-remove-directors-as-firm']"
GB-COH-05998019,GB-COH-13497271,5db5587f-9208-7ea5-b58f-9743c3231bb8,2021-07-06,GB-COH-REL-13497271-lMEZeKUQX7LBeFFJB8BVAM5FG-c,relationship,closed,GB-COH-13497271,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2021-07-06,2021-08-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
