record_id,subject_lei,source_id,name_raw,name_norm,jurisdiction,inc_date,address_norm,lei,nat_reg
9c44a431-e5a8-9e02-3bf0-477037970c1f,213800E11LI1SCETU492,,BP ANDAMAN II LTD,bp andaman ii ltd,GB,2019-11-13,"chertsey road, sunbury on thames, middlesex",,JUR:GB:12313114
975ab0fe-0723-10bf-d293-59581a46a5ad,213800E11LI1SCETU492,,BP CCUS UK LTD,bp ccus uk ltd,GB,2020-02-20,"chertsey road, sunbury on thames, middlesex",,JUR:GB:12473113
5bdefa98-f8a0-89a5-a37f-ea8c490c2785,213800E11LI1SCETU492,,BP D230 LIMITED,bp d230 limited,GB,2018-12-10,"chertsey road, sunbury on thames, middlesex",,JUR:GB:11719194
f2d862a2-ec8c-19ed-73b8-f2207b99ec6c,213800E11LI1SCETU492,,BP EAST KALIMANTAN CBM LIMITED,bp east kalimantan cbm limited,GB,2007-09-27,"chertsey road, sunbury on thames, middlesex",,JUR:GB:06383221
fc659c6c-d400-7f35-50f0-b8ff0a018faf,213800E11LI1SCETU492,,BP ENERGY COLOMBIA LIMITED,bp energy colombia limited,GB,1999-09-24,"chertsey road, sunbury on thames, middlesex",,JUR:GB:03847957
3cc4dc7c-0bc1-a7a2-4de9-54ab6f410a0b,213800E11LI1SCETU492,,BP ENERGY COMPANY OF KIRKUK LIMITED,bp energy company of kirkuk limited,GB,2024-12-17,"chertsey road, sunbury on thames, middlesex",,JUR:GB:16140733
38d48aac-25bc-e56c-ce40-6dabe575b41f,213800E11LI1SCETU492,,BP EXPLORATION (ALPHA) LIMITED,bp exploration alpha limited,GB,1971-08-16,"chertsey road, sunbury on thames, middlesex",,JUR:GB:01021007
47e12e59-fc5c-5d4a-45be-6b1ffb957f9b,213800E11LI1SCETU492,,BP EXPLORATION (AZERBAIJAN) LIMITED,bp exploration azerbaijan limited,GB,1987-09-02,"chertsey road, sunbury on thames, middlesex",,JUR:GB:02160234
3e4a0fd3-6c7b-9889-9d50-e1f92ec22cf9,213800E11LI1SCETU492,,BP EXPLORATION (CARIBBEAN) LIMITED,bp exploration caribbean limited,GB,2024-04-17,"chertsey road, sunbury on thames, middlesex",,JUR:GB:15655085
bc57c2d6-e146-167b-a889-04a363b205bd,213800E11LI1SCETU492,,BP EXPLORATION (CASPIAN SEA) LIMITED,bp exploration caspian sea limited,GB,1946-02-11,"chertsey road, sunbury on thames, middlesex",,JUR:GB:00404347
da86158b-f8eb-4fa5-8e8f-8235fe5011b5,213800E11LI1SCETU492,,BP EXPLORATION (D230) LIMITED,bp exploration d230 limited,GB,2019-01-29,"chertsey road, sunbury on thames, middlesex",,JUR:GB:11796185
d1b9015b-6feb-e44b-62af-c43c6ec88edf,213800E11LI1SCETU492,,BP EXPLORATION (DELTA) LIMITED,bp exploration delta limited,GB,1970-07-06,"chertsey road, sunbury on thames, middlesex",,JUR:GB:00983913
20a275ed-3fc5-af05-4200-3322400e731b,213800E11LI1SCETU492,,BP EXPLORATION (EPSILON) LIMITED,bp exploration epsilon limited,GB,1971-03-17,"chertsey road, sunbury on thames, middlesex",,JUR:GB:01004984
fd0438c2-80e2-e65d-8f44-e3ee77eac1ee,213800E11LI1SCETU492,,BP EXPLORATION (MOROCCO) LIMITED,bp exploration morocco limited,GB,2013-10-08,"c/o bdo llp, 5 temple square, liverpool",,JUR:GB:08723444
99669aee-f926-ef3f-2253-cd95edd4043f,213800E11LI1SCETU492,,BP EXPLORATION (PSI) LIMITED,bp exploration psi limited,GB,2014-02-18,"c/o bdo llp, 5 temple square, liverpool",,JUR:GB:08900469
2b8e059a-7e14-ffa8-1902-08452be22a63,213800E11LI1SCETU492,,BP EXPLORATION (SHAH DENIZ) LIMITED,bp exploration shah deniz limited,GB,1996-07-03,"chertsey road, sunbury on thames, middlesex",,JUR:GB:03221603
9a93ef89-4508-43cb-48ed-14216276aebd,213800E11LI1SCETU492,,BP EXPLORATION (SOUTH ATLANTIC) LIMITED,bp exploration south atlantic limited,GB,2012-07-12,"chertsey road, sunbury on thames, middlesex",,JUR:GB:08140815
33f19a43-4535-9faf-813b-847598301160,213800E11LI1SCETU492,,BP EXPLORATION (STP) LIMITED,bp exploration stp limited,GB,2018-02-05,"chertsey road, sunbury on thames, middlesex, tw16 7bp",,JUR:GB:11188145
c8b02ca9-b4c4-64e2-c0ed-923ebe542b00,213800E11LI1SCETU492,,BP EXPLORATION ARGENTINA LIMITED,bp exploration argentina limited,GB,2019-05-16,"chertsey road, sunbury on thames, middlesex",,JUR:GB:12000539
89b72c54-8528-3f3f-0a72-5a316676ee40,213800E11LI1SCETU492,,BP EXPLORATION BETA LIMITED,bp exploration beta limited,GB,1967-01-12,"chertsey road, sunbury on thames, middlesex",,JUR:GB:00895797
09bd0146-a8ff-8450-fd1b-7fb1d6035fb9,213800E11LI1SCETU492,,BP EXPLORATION CHINA LIMITED,bp exploration china limited,GB,2012-03-02,"c/o bdo llp, 5 temple square, temple street, liverpool",,JUR:GB:07974274
62743a3d-16a4-c535-c6ba-32c04c458473,213800E11LI1SCETU492,,BP EXPLORATION INDONESIA LIMITED,bp exploration indonesia limited,GB,1971-05-03,"chertsey road, sunbury on thames, middlesex",,JUR:GB:01009905
19a045dd-5ece-ef36-08ac-7cfff614c752,213800E11LI1SCETU492,,BP EXPLORATION LIBYA LIMITED,bp exploration libya limited,GB,2005-01-18,"chertsey road, sunbury on thames, middlesex",,JUR:GB:05335923
46982eb4-43e4-fd6e-41ef-f809b90f9c13,213800E11LI1SCETU492,,BP EXPLORATION MEDITERRANEAN LIMITED,bp exploration mediterranean limited,GB,2023-12-20,"chertsey road, sunbury on thames, england",,JUR:GB:15363762
cd892c85-9ed5-a184-8104-5d2e97beb7c3,213800E11LI1SCETU492,,BP EXPLORATION NORTH AFRICA LIMITED,bp exploration north africa limited,GB,2005-01-18,"chertsey road, sunbury on thames, middlesex",,JUR:GB:05335927
87206212-4484-48b5-e76e-25464d18634b,213800E11LI1SCETU492,,BP EXPLORATION OPERATING COMPANY LIMITED,bp exploration operating company limited,GB,1935-10-12,"chertsey road, sunbury on thames, middlesex",,JUR:GB:00305943
14e053b8-daeb-5f99-e852-28d8ba6dee72,213800E11LI1SCETU492,,BP EXPLORATION PERU LIMITED,bp exploration peru limited,GB,2019-07-16,"c/o bdo llp, 5 temple square, liverpool",,JUR:GB:12105028
83217cb9-76b7-b4ce-04e0-4bbef56aa107,213800E11LI1SCETU492,,BP GAS MARKETING LIMITED,bp gas marketing limited,GB,1967-06-22,"chertsey road, sunbury on thames, middlesex",,JUR:GB:00908982
067e519c-2576-9a9d-1312-3fa0dd251db8,213800E11LI1SCETU492,,BP HOLDINGS IRAQ LTD,bp holdings iraq ltd,GB,2021-06-17,"chertsey road, sunbury on thames, middlesex",,JUR:GB:13461160
25dac085-624b-7660-fcef-d5cefe7ce97b,213800E11LI1SCETU492,,BP IRAN LIMITED,bp iran limited,GB,1998-01-27,"chertsey road, sunbury on thames, middlessex",,JUR:GB:03502262
4f36e6f0-7449-70c2-f347-b8255003926b,213800E11LI1SCETU492,,BP KARABAGH LIMITED,bp karabagh limited,GB,2016-01-26,"chertsey road, sunbury on thames, middlesex",,JUR:GB:09971526
99fb0273-8379-de45-3263-04f75b5ec452,213800E11LI1SCETU492,,BP KARABAGH OPERATING COMPANY LIMITED,bp karabagh operating company limited,GB,2017-10-31,"chertsey road, sunbury on thames, middlesex",,JUR:GB:11041000
736b3373-2b62-d5d7-5ccf-21463f79cf43,213800E11LI1SCETU492,,BP KUWAIT LIMITED,bp kuwait limited,GB,1934-02-02,"chertsey road, sunbury on thames, middlesex",,JUR:GB:00284323
076edb82-6e77-c5f7-25e7-9632ff3f645a,213800E11LI1SCETU492,,BP MAURITANIA INVESTMENTS LIMITED,bp mauritania investments limited,GB,2016-12-09,"chertsey road, sunbury on thames, middlesex",,JUR:GB:10519279
9df980dd-b0ca-4dcf-40dc-a4ac07ce6821,213800E11LI1SCETU492,,BP PIPELINES (BTC) LIMITED,bp pipelines btc limited,GB,2001-11-05,"chertsey road, sunbury on thames, middlesex",,JUR:GB:04316931
8348fe60-0651-9b25-fc89-d675a63762ec,213800E11LI1SCETU492,,BP PIPELINES (SCP) LIMITED,bp pipelines scp limited,GB,2002-05-23,"chertsey road, sunbury on thames, middlesex",,JUR:GB:04446121
8bb8c808-6777-cdfa-e146-31c2a678ec7f,213800E11LI1SCETU492,,BP PIPELINES (TANAP) LIMITED,bp pipelines tanap limited,GB,2013-12-12,"chertsey road, sunbury on thames, middlesex",,JUR:GB:08812651
c73c573b-3189-61a2-4573-5a6c7ae6bc14,213800E11LI1SCETU492,,BP PIPELINES TAP LIMITED,bp pipelines tap limited,GB,2016-02-25,"chertsey road, sunbury on thames, middlesex",,JUR:GB:10027204
c2664fbf-57e4-5070-9081-c588099a93ce,213800E11LI1SCETU492,,BP SENEGAL INVESTMENTS LIMITED,bp senegal investments limited,GB,2016-01-29,"chertsey road, sunbury on thames, middlesex",,JUR:GB:09978028
1675051c-d026-86b1-f001-0c031eb8579a,213800E11LI1SCETU492,,BP SHAFAG-ASIMAN LIMITED,bp shafag asiman limited,GB,2011-04-11,"chertsey road, sunbury on thames, middlesex",,JUR:GB:07599899
13a1423c-1b8e-213d-725f-80a445d87028,213800E11LI1SCETU492,,BP SUBSEA WELL RESPONSE LIMITED,bp subsea well response limited,GB,2012-03-02,"chertsey road, sunbury on thames, middlesex",,JUR:GB:07974282
18f0781a-ac2d-fbc9-5e65-8bef7f23fc53,213800E11LI1SCETU492,,BP WEST ARU I LIMITED,bp west aru i limited,GB,1985-08-08,"c/o bdo llp 5 temple square, temple street, liverpool",,JUR:GB:01937364
a5b59a7f-aeb6-46d4-cc18-4d3db402dce8,213800E11LI1SCETU492,,BP WEST ARU II LIMITED,bp west aru ii limited,GB,2007-09-27,"c/o bdo llp, 5 temple square, liverpool",,JUR:GB:06383184
a40e6090-6a84-f48c-db4e-a98893b6201b,213800E11LI1SCETU492,,BP WEST PAPUA I LIMITED,bp west papua i limited,GB,2003-07-15,"c/o bdo llp, 5 temple square, temple street, liverpool",,JUR:GB:04833438
7d111850-6249-9994-6533-43871ccebaf9,213800E11LI1SCETU492,,IRAQ PETROLEUM COMPANY LIMITED,iraq petroleum company limited,GB,2015-06-18,"chertsey road, sunbury on thames, middlesex",,JUR:GB:09646587
8e1d2711-f04e-9eff-c75e-e0e134d1d2f9,213800E11LI1SCETU492,,ENI IN AMENAS LIMITED,eni in amenas limited,GB,1991-12-31,"6 queens road, aberdeen, scotland",,JUR:GB:SC135813
8da9e1c1-40da-e42f-80de-9fd8df097a3d,213800E11LI1SCETU492,,ENI IS EXPLORATION LIMITED,eni is exploration limited,GB,1970-02-19,"eni house, 10, ebury bridge road, london, england",,JUR:GB:00972944
ead7e828-2bdb-f6cf-dd70-09f2b2a380df,213800E11LI1SCETU492,,GTA FPSO COMPANY LTD,gta fpso company ltd,GB,2021-04-03,"chertsey road, sunbury on thames, middlesex",,JUR:GB:13311592
396db76a-c7bf-2ef4-65fa-9f368563db93,213800E11LI1SCETU492,,The Abu Dhabi Government,the abu dhabi government,AE,,"the general secretariat of the executive council, airport road, abu dhabi",,
19e647df-891f-2ac6-6017-dd21a0025199,213800E11LI1SCETU492,,ATLANTIC 2/3 UK HOLDINGS LIMITED,atlantic 2 3 uk holdings limited,GB,2000-09-20,"chertsey road, sunbury on thames, middlesex",,JUR:GB:04075308
4cb962f0-4399-594f-de92-8b30102e40c3,213800E11LI1SCETU492,,AZULE ENERGY EXPLORATION (ANGOLA) LIMITED,azule energy exploration angola limited,GB,1958-11-24,"125 old broad street, london, england",,JUR:GB:00615393
f4d2a4cd-dfb1-e339-b9ad-6893d126f3bb,213800E11LI1SCETU492,,AZULE ENERGY EXPLORATION ANGOLA (KB) LIMITED,azule energy exploration angola kb limited,GB,2011-02-08,"125 old broad street, london, england",,JUR:GB:07521628
652b3415-1d14-d7a9-4e54-9edef46060dc,213800E11LI1SCETU492,,AZULE ENERGY HOLDINGS LIMITED,azule energy holdings limited,GB,2022-03-01,"125 old broad street, london, england",,JUR:GB:13947643
48f67d5f-497e-46cb-72a6-3b81d6aa176b,213800E11LI1SCETU492,,AZULE ENERGY LIMITED,azule energy limited,GB,2022-02-17,"125 old broad street, london, england",,JUR:GB:13923476
907fc443-e771-6955-7c3f-bbcc01b24731,213800E11LI1SCETU492,,VIRGINIA INDONESIA CO. CBM LIMITED,virginia indonesia co cbm limited,GB,2009-11-17,"eni house, 10 ebury bridge road, london",,JUR:GB:07079220
5e47879d-81f0-2ed7-d5b0-70f06911acac,213800E11LI1SCETU492,,STRATIC UK HOLDINGS LIMITED,stratic uk holdings limited,GB,2006-10-18,"c/o bdo llp, 5 temple square, temple street, liverpool",,JUR:GB:05971273
19383106-3914-9306-6d8b-17fd0a0a6c16,213800AG2V6YE68H5N63,,The Saudi National Bank,the saudi national bank,SA,1953-12-26,"king abdullah financial center, king fahad road,al-aqeeq district, riyadh, ar riyāḑ",5586006ZEFQ542K7CY16,
ca15aff4-bf54-ffb9-ee3d-3f58ee1d80d5,213800AG2V6YE68H5N63,,TFKB VARLIK KİRALAMA ANONİM ŞİRKETİ,tfkb varlik kiralama anonim sirketi,TR,2014-07-08,"i̇nkilap mah. sokullu cad. türkiye finans no: 6 i̇ç kapi no: 6 ümrani̇ye / i̇stanbul, i̇stanbul",78900067TT5DRBFBDN88,JUR:TR:0843037043300016
5579fe1b-ce55-6378-7cc8-291fb657b538,213800AG2V6YE68H5N63,,Public Investment Fund,public investment fund,SA,1971-08-16,"al-nakheel, riyadh, ar riyāḑ",558600EF1LZ82YHRMV66,
0a920ad3-3bb0-eeb9-fb77-4dcc125159de,213800AG2V6YE68H5N63,,GIB AM Emerging Markets Active Engagement Feeder Fund Ltd,gib am emerging markets active engagement feeder fund ltd,KY,2024-04-11,"c/o maples corporate services limited, grand cayman, george town",254900QAYP91G6IT9S19,
1ef6f021-1074-790d-9fa6-af0c9ecfa1fd,213800AG2V6YE68H5N63,,The Road Plans Development Company,the road plans development company,SA,2022-04-19,"digital city, building mu04, al nakhil district, p.o. box 6847, riyadh , kingdom of saudi arabia, riyadh, ar riyāḑ",558600JIICYLBWQXML82,
ef1c623e-649c-6955-5f3d-50473912d72e,213800AG2V6YE68H5N63,,GIB AM Emerging Markets Active Engagement SP,gib am emerging markets active engagement sp,KY,2024-04-11,"c/o maples corporate services limited, grand cayman, george town",254900WTRWZEZCPDUX78,
087ae3e9-14b0-eb3d-4398-2dda5eb9dc29,213800AG2V6YE68H5N63,,GIB AM Emerging Markets Active Engagement Feeder Fund LP,gib am emerging markets active engagement feeder fund lp,KY,2024-04-15,"c/o maples corporate services limited, grand cayman, george town",2549003H0S48GD7PM233,
dc37d2f2-55b1-cca3-7ee5-857e26ffe93f,213800AG2V6YE68H5N63,,Saudi Information Technology Company,saudi information technology company,SA,2017-05-04,"al-muhair street, al-nakhil district,rgna6550, riyadh, ar riyāḑ",5586007HYS59B0NF2875,
8446609f-2019-0be9-88f7-ec73f50314cb,213800AG2V6YE68H5N63,,Golden Lattice Investments Company,golden lattice investments company,SA,2018-10-14,"digital city, mu04, alnakheel ditrict, riyadh, ar riyāḑ",558600PYVWFWMUJOFH53,
1a5a9e2f-b0ad-ba73-f10f-c6d6d5c9cb03,213800AG2V6YE68H5N63,,SITE Ventures Company,site ventures company,SA,2020-03-01,"al nakhail district, digital city,rgna6550, riyadh, ar riyāḑ",558600YVNWCJ1L7RA642,
86dbd2dd-db47-97de-e3bc-b33961579e2b,213800AG2V6YE68H5N63,,TÜRKİYE FİNANS KATILIM BANKASI ANONİM ŞİRKETİ,turkiye finans katilim bankasi anonim sirketi,TR,1991-10-03,"i̇nkilap mah. sokullu cad. türkiye finans no: 6 i̇ç kapi no: 3 ümrani̇ye, i̇stanbul",789000DWLOUQNDCW8W61,JUR:TR:0068006387095226
7df7cfc2-898f-acbf-a8ee-969fa855ae32,213800AG2V6YE68H5N63,,TF VARLIK KIRALAMA A.S.,tf varlik kiralama a s,TR,2001-02-01,"yakacik mevkii adnan kahveci, kartal, istanbul, i̇stanbul",635400BL7XGTQHK8HM19,
9fe7a47b-dfba-fe45-767f-5c238774607a,213800AG2V6YE68H5N63,,NADE Investment Company LLC,nade investment company llc,US,,"c/o corporation service company, 251 little falls drive, wilmington, delaware",5493005ECQRC5SLACT53,JUR:US:6782205
667905e9-b9b3-6fc6-bc8e-15b1b150cd2b,213800AG2V6YE68H5N63,,GIB Asset Management (Cayman) SPC Ltd,gib asset management cayman spc ltd,KY,2024-04-11,"c/o maples corporate services limited, grand cayman, george town",25490082FQJTDUC7Y169,
cb9bbaf8-78a4-48a7-a2c6-c89daf6d8848,213800AG2V6YE68H5N63,,NEWCASTLE UNITED FOOTBALL COMPANY LIMITED,newcastle united football company limited,GB,1890-03-11,"st james park, newcastle upon tyne, gb-net",213800AG2V6YE68H5N63,JUR:GB:00031014
3f9d4ea1-b365-e861-0d2c-3e5a6ca2f311,213800AG2V6YE68H5N63,,Gulf International Bank B.S.C,gulf international bank b s c,BH,1976-02-17,"ai-dowali building, 3 palace avenue, manama",558600JW2XPMLG97TV14,
d738a62f-7371-f74a-94c6-c8edaeec775a,213800AG2V6YE68H5N63,,Saudi Real Estate Refinance Company,saudi real estate refinance company,SA,2017-05-27,"riyadh front - king khalid airport, riyadh - 3727, riyadh, ar riyāḑ",558600QX2SVCL51BY860,
61d7c471-42a2-b547-2f73-9cc03fc54ef3,213800AG2V6YE68H5N63,,GULF INTERNATIONAL BANK (UK) LIMITED,gulf international bank uk limited,GB,1975-08-22,"first floor, one, curzon street, london, gb-lnd",7N7YKE66OZ27KON72O26,JUR:GB:01223938
20c9e0b9-c750-050f-0cf0-16fd2cb3a3db,213800AG2V6YE68H5N63,,JV1 LIMITED,jv1 limited,GB,2020-01-22,"4th floor millbank tower, 21-24 millbank, london",,JUR:GB:12419163
f57d0ab5-72cd-436a-73cb-00de630e29a3,213800AG2V6YE68H5N63,,NEWCASTLE UNITED 1892 LIMITED,newcastle united 1892 limited,GB,1996-11-20,"st james' park, newcastle upon tyne",,JUR:GB:03281264
3448d020-6c3b-4f21-04c7-52aa05eaa30f,213800AG2V6YE68H5N63,,NEWCASTLE UNITED CATERING LIMITED,newcastle united catering limited,GB,1997-01-21,"st james park, newcastle upon tyne",,JUR:GB:03305197
0990948f-2255-d9a6-453b-d9b95826748e,213800AG2V6YE68H5N63,,NEWCASTLE UNITED EMPLOYMENT LIMITED,newcastle united employment limited,GB,1997-01-06,"st james park strawberry place, newcastle upon tyne",,JUR:GB:03299418
8f412f33-94d8-3803-c74f-ab51065dcc18,213800AG2V6YE68H5N63,,NEWCASTLE UNITED ENTERPRISES LIMITED,newcastle united enterprises limited,GB,1997-01-21,"st james park, newcastle upon tyne",,JUR:GB:03305223
8ee35fec-483d-30bb-4b71-dd4e917b0521,213800AG2V6YE68H5N63,,NEWCASTLE UNITED ENTERTAINMENT LIMITED,newcastle united entertainment limited,GB,1997-01-21,"st james's park, newcastle upon tyne",,JUR:GB:03305117
9342a771-79e2-3564-59d7-9a6554aaa306,213800AG2V6YE68H5N63,,NEWCASTLE UNITED FC LIMITED,newcastle united fc limited,GB,2006-10-31,"st james park, newcastle upon tyne, tyne & wear",,JUR:GB:05982811
ddf005ac-9fd5-7a24-89b8-529b66108eea,213800AG2V6YE68H5N63,,NEWCASTLE UNITED FOOTBALL CLUB LIMITED,newcastle united football club limited,GB,2006-10-30,"st james'park, newcastle upon tyne, tyne & wear",,JUR:GB:05981582
4e1e6345-d333-407b-fdaa-69654529fa6e,213800AG2V6YE68H5N63,,NEWCASTLE UNITED FOOTBALL CLUB PROJECTS LIMITED,newcastle united football club projects limited,GB,2022-12-06,"st james' park, strawberry place, newcastle upon tyne",,JUR:GB:14525696
aae76136-015d-46bd-26b9-b969f7a60bb8,213800AG2V6YE68H5N63,,NEWCASTLE UNITED FOOTBALL COMPANY LIMITED,newcastle united football company limited,GB,1890-03-11,"st james park,, newcastle-upon-tyne",,JUR:GB:00031014
8c2f1bed-36b3-668d-3cf3-37c4bca8f5eb,213800AG2V6YE68H5N63,,NEWCASTLE UNITED GROUP LIMITED,newcastle united group limited,GB,1997-01-20,"st james park, newcastle upon tyne",,JUR:GB:03304752
94e22a95-278f-28ae-9f2d-bdace45c70ee,213800AG2V6YE68H5N63,,NEWCASTLE UNITED LICENSING LIMITED,newcastle united licensing limited,GB,1997-01-21,"st james park, newcastle upon tyne",,JUR:GB:03305238
cf0658e2-4ddc-875f-92bb-fc1e0feab8ec,213800AG2V6YE68H5N63,,NEWCASTLE UNITED LIMITED,newcastle united limited,GB,1990-08-10,"st. james' park, newcastle upon tyne",,JUR:GB:02529667
613e30b4-1218-a548-4e65-d94b5e1f03ac,213800AG2V6YE68H5N63,,NEWCASTLE UNITED PROMOTIONS LIMITED,newcastle united promotions limited,GB,1997-01-21,"st james park, newcastle upon tyne",,JUR:GB:03305181
6e2583e7-115d-ddd6-eb8f-dd7d7ede8ef0,213800AG2V6YE68H5N63,,NEWCASTLE UNITED PUBLICATIONS LIMITED,newcastle united publications limited,GB,1997-01-21,"st james park, newcastle upon tyne",,JUR:GB:03305201
4e0c6202-bd8a-d4ac-d6e9-88dbee07da85,213800AG2V6YE68H5N63,,NEWCASTLE UNITED SPORTS LIMITED,newcastle united sports limited,GB,1997-01-21,"st james park, newcastle upon tyne",,JUR:GB:03305173
acf62d3d-25b4-9d90-fd3f-dd36b44f89db,213800AG2V6YE68H5N63,,NEWCASTLE UNITED SPORTSWEAR LIMITED,newcastle united sportswear limited,GB,1996-11-20,"st james' park, newcastle upon tyne, tyne and wear",,JUR:GB:03281103
91d401ea-5c5e-d7e1-c56d-3995186d17d5,213800AG2V6YE68H5N63,,NEWCASTLE UNITED TELECOMS LIMITED,newcastle united telecoms limited,GB,1996-11-20,"st james' park, newcastle upon tyne",,JUR:GB:03281010
a7c30fd7-c251-0ad8-d8db-61883ba1d85f,213800AG2V6YE68H5N63,,NEWCASTLE UNITED TELEVISION LIMITED,newcastle united television limited,GB,1997-01-21,"st james's park, newcastle upon tyne",,JUR:GB:03305112
37edad3f-31de-6e3a-040c-a3a77c52ee11,213800AG2V6YE68H5N63,,NEWCASTLE UNITED VENTURES LIMITED,newcastle united ventures limited,GB,1997-01-21,"st james park, newcastle upon tyne",,JUR:GB:03305231
773b0a4e-1a06-7a99-373d-3de2991c3575,213800AG2V6YE68H5N63,,NEWCASTLE UNITED WOMEN'S FOOTBALL CLUB LIMITED,newcastle united women s football club limited,GB,2018-02-14,"st james park, barrack road, newcastle upon tyne",,JUR:GB:11205113
681f2bfc-e5a9-890b-9915-96e3905e4bc8,213800AG2V6YE68H5N63,,NCUK INVESTMENT LIMITED,ncuk investment limited,GB,2020-01-21,"c/o tmf group 13th floor, one angel court, london",,JUR:GB:12415316
e1fb3fbb-0b0a-4280-b80a-e5e8cf00f959,213800AG2V6YE68H5N63,,BALMBRA'S LIMITED,balmbra s limited,GB,2004-02-12,"st. james park, strawberry place, newcastle upon tyne, tyne and wear",,JUR:GB:05042139
7fdfa363-bf7a-bed8-37ac-1a59cb632d72,213800AG2V6YE68H5N63,,REDSTART LEISURE LIMITED,redstart leisure limited,GB,2018-01-02,"pkf littlejohn advisory limited, 15 westferry circus, canary wharf, london",,JUR:GB:11128634
f4b32131-1bc6-8c40-965f-c2c628e8a9b2,213800AG2V6YE68H5N63,,NUFC LIMITED,nufc limited,GB,1997-06-09,"st james park, newcastle upon tyne",,JUR:GB:03383583
bf421c07-281f-4b81-311d-ad29d6896999,213800AG2V6YE68H5N63,,NUFC.CO.UK LIMITED,nufc co uk limited,GB,2001-08-20,"st james park, newcastle upon tyne",,JUR:GB:04273370
b48e254d-91a3-7169-a349-59d8040543d6,213800AG2V6YE68H5N63,,MASH HOLDINGS LIMITED,mash holdings limited,GB,2009-03-27,"grenville court, britwell road, burnham, buckinghamshire",,JUR:GB:06861426
1cc4e756-e74e-ed8f-36e7-b83c25589c87,213800AG2V6YE68H5N63,,ST JAMES HOLDINGS LIMITED,st james holdings limited,GB,2007-05-21,"grenville court, britwell road, burnham, buckinghamshire",,JUR:GB:06254688
3024f41e-c86b-a7f0-cd4b-92c868b1da43,213800AG2V6YE68H5N63,,ST JAMES' PARK NEWCASTLE LIMITED,st james park newcastle limited,GB,1999-06-28,"newcastle united football co ltd, saint james park, strawberry, place, newcastle upon tyne, tyne & wear",,JUR:GB:03796850
627cabfe-855c-040b-6e15-a9c51323c615,213800AG2V6YE68H5N63,,PZ NEWCO LIMITED,pz newco limited,GB,2020-01-06,"st. james' park, strawberry place, newcastle upon tyne, england",,JUR:GB:12388231
9bd5a151-726a-a449-f873-30c54c8b7057,213800AG2V6YE68H5N63,,THE FOOTBALL CHANNEL LIMITED,the football channel limited,GB,1996-11-20,"st james park, strawberry place, newcastle upon tyne",,JUR:GB:03280933
opencheck-a0e292375bb1c9fa5e9be11b,213800AG2V6YE68H5N63,OpenCorporates,NEWCASTLE UNITED FOOTBALL COMPANY LIMITED,newcastle united football company limited,GB,1890-03-11,,,JUR:GB:00031014
opencheck-c75dbbef941e9df509b71734,549300DAQ1CVT6CXN342,GLEIF,NOVO NORDISK A/S,novo nordisk a s,DK,1931-11-28,"novo alle 1, bagsværd, dk-84, 2880, dk",549300DAQ1CVT6CXN342,JUR:DK:24256790
opencheck-d99efb2b616e086ffc8cf3a0,549300DAQ1CVT6CXN342,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-30c608996ddd7b028ff479e6,549300DAQ1CVT6CXN342,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-b32f1b94f80f8f03f1639950,549300DAQ1CVT6CXN342,GLEIF,NOVO NORDISK REGION EUROPE A/S,novo nordisk region europe a s,DK,2001-09-13,"novo alle 1, bagsværd, dk-84, 2880, dk",894500G05T7MXFP5E425,JUR:DK:26236266
opencheck-28ec83246b73d9aff7e2ce23,549300DAQ1CVT6CXN342,GLEIF,NOVO NORDISK FINANCE (NETHERLANDS) B.V.,novo nordisk finance netherlands b v,NL,2016-12-31,"koningin wilhelminaplein 2 c, amsterdam, nl-zh, 1062 hk, nl",549300X0PCJ6M2JZQW91,JUR:NL:82510148
opencheck-370730e5efccb53484e1cdf5,549300DAQ1CVT6CXN342,GLEIF,NOVO NORDISK SERVICE CENTRE (INDIA) PRIVATE LIMITED,novo nordisk service centre india private limited,IN,2011-02-14,"mindcomp tech park, 4th floor, plot no. 149-a, epip ii phase, whitefield, bengaluru bangalore, mindcomp tech park, 4th floor, plot no. 149-a, epip ii phase, whitefield, bengaluru bangalore, bangalore, in-ka, 560066, in",33580093D1Z4KP6JYI77,JUR:IN:U74990KA2011PTC057129
opencheck-4783ed840d3e150b2d72139b,549300DAQ1CVT6CXN342,GLEIF,NNE A/S,nne a s,DK,,"bredevej 2, virum, dk-84, 2830, dk",549300HVEIX9WIJWHH73,JUR:DK:13246009
opencheck-168f57ef91362336155f2a53,549300DAQ1CVT6CXN342,GLEIF,NOVO NORDISK HEALTH CARE AG,novo nordisk health care ag,CH,2000-08-09,"the circle 32/38, zurich, ch-zh, 8058, ch",549300WWQUBZ2HVQB313,JUR:CH:CHE-101.209.164
opencheck-63439710940cf41334d62d1d,549300DAQ1CVT6CXN342,OpenCorporates,NOVO NORDISK A/S,novo nordisk a s,DK,1931-11-28,,,JUR:DK:24256790
opencheck-6d3bf0996ed099d2c79411c7,549300FJOXFUONBUSB24,GLEIF,"BP AMI LEASING, INC.",bp ami leasing inc,US,1978-09-15,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",549300FJOXFUONBUSB24,JUR:US:860013
